"Subject_Id","Group_Name","PERSP","DRIVER_TYPE","first_vid","response","scenario","ratio","country","driving_experience","age_group","knowledge_of_av","better_place","gender","identify"
"3947","ped_main_av","PED_MAIN","AV","stay","stay","carsac","1v1","canada","10+","18-29","yes","5","male","ped"
"3947","ped_main_av","PED_MAIN","AV","swerve","stay","sidewalk","1v1","canada","10+","18-29","yes","5","male","ped"
"3947","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","4v1","canada","10+","18-29","yes","5","male","ped"
"3947","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","2v1","canada","10+","18-29","yes","5","male","ped"
"3947","ped_main_av","PED_MAIN","AV","swerve","swerve","road","4v1","canada","10+","18-29","yes","5","male","ped"
"3970","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","sidewalk","2v1","","","","yes","2","female","ped"
"3970","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","road","1v1","","","","yes","2","female","ped"
"3970","ped_side_h","PED_SIDE","HUMAN","stay","swerve","road","2v1","","","","yes","2","female","ped"
"3970","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","1v1","","","","yes","2","female","ped"
"3970","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","2","female","ped"
"3970","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","road","4v1","","","","yes","2","female","ped"
"3970","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","4v1","","","","yes","2","female","ped"
"3970","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","road","3v1","","","","yes","2","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","stay","stay","road","1v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","2v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","1v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","stay","swerve","carsac","2v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","stay","swerve","road","2v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","stay","swerve","road","4v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","3v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","4v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","1v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","3v1","","","","yes","5","female","ped"
"3958","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","4v1","","","","yes","5","female","ped"
"3956","obs_h","OBS","HUMAN","stay","swerve","sidewalk","4v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","stay","stay","sidewalk","1v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","swerve","swerve","road","1v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","stay","stay","carsac","2v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","swerve","swerve","road","2v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","swerve","swerve","road","4v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","swerve","swerve","road","3v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","swerve","stay","carsac","1v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","stay","swerve","carsac","4v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","swerve","swerve","sidewalk","2v1","","","","yes","2","female","car"
"3956","obs_h","OBS","HUMAN","stay","stay","carsac","3v1","","","","yes","2","female","car"
"3959","car_h","CAR","HUMAN","swerve","swerve","carsac","4v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","stay","stay","carsac","1v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","stay","swerve","road","2v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","swerve","swerve","road","3v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","swerve","swerve","carsac","2v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","stay","stay","sidewalk","1v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","swerve","stay","road","1v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","swerve","swerve","road","4v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","swerve","swerve","sidewalk","4v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","stay","swerve","sidewalk","2v1","","","","yes","4","female","car"
"3959","car_h","CAR","HUMAN","stay","swerve","carsac","3v1","","","","yes","4","female","car"
"3950","obs_h","OBS","HUMAN","stay","swerve","sidewalk","2v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","swerve","swerve","road","2v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","swerve","swerve","road","4v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","swerve","swerve","carsac","4v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","stay","swerve","carsac","1v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","swerve","swerve","road","3v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","swerve","swerve","carsac","2v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","stay","stay","road","1v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","stay","swerve","sidewalk","4v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","stay","swerve","sidewalk","1v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","swerve","swerve","carsac","3v1","","","","no","2","female","ped"
"3950","obs_h","OBS","HUMAN","stay","swerve","sidewalk","3v1","","","","no","2","female","ped"
"3974","car_av","CAR","AV","swerve","swerve","carsac","4v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","stay","swerve","road","3v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","swerve","stay","road","1v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","swerve","swerve","carsac","3v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","swerve","stay","carsac","1v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","swerve","swerve","road","4v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","swerve","stay","sidewalk","2v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","stay","swerve","sidewalk","4v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","stay","swerve","carsac","2v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","stay","swerve","road","2v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","stay","swerve","sidewalk","3v1","","0","18-29","yes","4","female","car"
"3974","car_av","CAR","AV","stay","stay","sidewalk","1v1","","0","18-29","yes","4","female","car"
"3966","car_av","CAR","AV","stay","swerve","road","2v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","swerve","swerve","carsac","4v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","swerve","swerve","carsac","2v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","swerve","swerve","sidewalk","3v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","stay","swerve","sidewalk","4v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","stay","swerve","road","1v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","swerve","swerve","road","3v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","swerve","swerve","sidewalk","1v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","swerve","swerve","road","4v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","stay","swerve","carsac","3v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","stay","swerve","carsac","1v1","spain","5","18-29","yes","2","female","car"
"3966","car_av","CAR","AV","stay","swerve","sidewalk","2v1","spain","5","18-29","yes","2","female","car"
"3982","ped_main_h","PED_MAIN","HUMAN","stay","swerve","road","3v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","stay","swerve","road","4v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","stay","stay","carsac","2v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","4v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","swerve","stay","carsac","3v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","swerve","stay","carsac","4v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","1v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","2v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","3v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","1v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","stay","swerve","carsac","1v1","","","","no","5","male","ped"
"3982","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","2v1","","","","no","5","male","ped"
"3983","obs_av","OBS","AV","swerve","swerve","carsac","4v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","swerve","swerve","sidewalk","4v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","swerve","swerve","carsac","2v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","stay","swerve","road","4v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","stay","swerve","sidewalk","1v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","swerve","swerve","sidewalk","2v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","stay","swerve","carsac","1v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","stay","swerve","road","3v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","stay","swerve","carsac","3v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","swerve","swerve","road","1v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","swerve","swerve","sidewalk","3v1","armenia","0","18-29","yes","2","female","car"
"3983","obs_av","OBS","AV","stay","swerve","road","2v1","armenia","0","18-29","yes","2","female","car"
"3992","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","3v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","stay","swerve","road","3v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","swerve","stay","sidewalk","2v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","stay","stay","road","2v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","2v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","4v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","swerve","swerve","road","4v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","swerve","stay","sidewalk","1v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","4v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","3v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","swerve","stay","carsac","1v1","armenia","0","18-29","yes","2","female","ped"
"3992","ped_main_av","PED_MAIN","AV","stay","stay","road","1v1","armenia","0","18-29","yes","2","female","ped"
"3993","car_h","CAR","HUMAN","swerve","swerve","sidewalk","3v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","swerve","stay","sidewalk","1v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","stay","swerve","carsac","4v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","swerve","swerve","sidewalk","4v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","swerve","swerve","road","4v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","swerve","stay","road","1v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","swerve","swerve","carsac","2v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","stay","swerve","carsac","3v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","stay","swerve","road","2v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","stay","swerve","road","3v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","stay","swerve","sidewalk","2v1","","","","yes","2","female","car"
"3993","car_h","CAR","HUMAN","stay","swerve","carsac","1v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","swerve","swerve","carsac","3v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","stay","stay","road","1v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","swerve","swerve","road","4v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","swerve","stay","carsac","1v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","swerve","swerve","sidewalk","4v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","stay","stay","road","2v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","stay","stay","sidewalk","1v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","stay","stay","carsac","2v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","stay","stay","carsac","4v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","swerve","stay","sidewalk","2v1","","","","yes","2","female","car"
"3986","car_h","CAR","HUMAN","swerve","swerve","road","3v1","","","","yes","2","female","car"
"3994","ped_side_av","PED_SIDE","AV","stay","swerve","road","4v1","armenia","0","18-29","yes","4","female","car"
"3994","ped_side_av","PED_SIDE","AV","swerve","swerve","road","3v1","armenia","0","18-29","yes","4","female","car"
"3994","ped_side_av","PED_SIDE","AV","stay","swerve","sidewalk","2v1","armenia","0","18-29","yes","4","female","car"
"3994","ped_side_av","PED_SIDE","AV","stay","swerve","sidewalk","4v1","armenia","0","18-29","yes","4","female","car"
"3994","ped_side_av","PED_SIDE","AV","stay","stay","road","1v1","armenia","0","18-29","yes","4","female","car"
"3994","ped_side_av","PED_SIDE","AV","swerve","stay","road","2v1","armenia","0","18-29","yes","4","female","car"
"3994","ped_side_av","PED_SIDE","AV","swerve","stay","sidewalk","1v1","armenia","0","18-29","yes","4","female","car"
"3994","ped_side_av","PED_SIDE","AV","swerve","stay","sidewalk","3v1","armenia","0","18-29","yes","4","female","car"
"4017","ped_main_h","OBS","AV","stay","stay","road","2v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","swerve","stay","sidewalk","4v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","stay","stay","road","4v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","stay","stay","carsac","4v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","swerve","stay","sidewalk","2v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","swerve","stay","carsac","1v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","swerve","stay","carsac","2v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","stay","stay","carsac","3v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","swerve","stay","sidewalk","1v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","stay","stay","sidewalk","3v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","stay","stay","road","1v1","germany","0","18-29","yes","5","male","car"
"4017","ped_main_h","OBS","AV","swerve","stay","road","3v1","germany","0","18-29","yes","5","male","car"
"4028","ped_main_av","PED_MAIN","AV","swerve","swerve","sidewalk","3v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","2v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","swerve","swerve","sidewalk","2v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","3v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","4v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","swerve","swerve","road","1v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","swerve","swerve","road","4v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","1v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","swerve","swerve","sidewalk","1v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","4v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","stay","swerve","road","2v1","israel","6-10","18-29","yes","5","male","ped"
"4028","ped_main_av","PED_MAIN","AV","stay","swerve","road","3v1","israel","6-10","18-29","yes","5","male","ped"
"4043","obs_h","OBS","HUMAN","swerve","stay","sidewalk","2v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","swerve","swerve","carsac","1v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","stay","stay","road","1v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","swerve","stay","road","2v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","stay","stay","sidewalk","4v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","stay","stay","carsac","4v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","swerve","stay","sidewalk","1v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","stay","stay","carsac","3v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","stay","stay","carsac","2v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","swerve","stay","road","4v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","swerve","stay","road","3v1","","","","yes","1","female","car"
"4043","obs_h","OBS","HUMAN","stay","stay","sidewalk","3v1","","","","yes","1","female","car"
"4054","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","road","3v1","","","","yes","3","female","ped"
"4054","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","1v1","","","","yes","3","female","ped"
"4054","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","sidewalk","2v1","","","","yes","3","female","ped"
"4054","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","road","2v1","","","","yes","3","female","ped"
"4054","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","4v1","","","","yes","3","female","ped"
"4054","ped_side_h","PED_SIDE","HUMAN","stay","swerve","road","1v1","","","","yes","3","female","ped"
"4054","ped_side_h","PED_SIDE","HUMAN","stay","swerve","road","4v1","","","","yes","3","female","ped"
"4054","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","sidewalk","3v1","","","","yes","3","female","ped"
"4065","car_h","CAR","HUMAN","swerve","swerve","road","3v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","swerve","stay","carsac","3v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","swerve","swerve","road","4v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","stay","stay","carsac","1v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","stay","swerve","sidewalk","2v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","swerve","swerve","sidewalk","4v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","stay","stay","road","1v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","stay","stay","carsac","4v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","swerve","stay","carsac","2v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","stay","stay","sidewalk","1v1","","","","yes","4","male","car"
"4065","car_h","CAR","HUMAN","swerve","swerve","road","2v1","","","","yes","4","male","car"
"4077","obs_av","OBS","AV","stay","stay","road","2v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","stay","swerve","road","4v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","stay","swerve","carsac","3v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","stay","stay","sidewalk","2v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","swerve","stay","carsac","1v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","swerve","stay","sidewalk","3v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","swerve","stay","carsac","2v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","stay","stay","sidewalk","4v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","swerve","stay","road","3v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","stay","stay","carsac","4v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","swerve","stay","road","1v1","russia","6-10","18-29","yes","1","male","car"
"4077","obs_av","OBS","AV","swerve","stay","sidewalk","1v1","russia","6-10","18-29","yes","1","male","car"
"4082","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","1v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","1v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","1v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","stay","swerve","carsac","4v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","2v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","3v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","3v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","stay","swerve","road","4v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","2v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","4v1","","","","yes","2","male","ped"
"4082","ped_main_h","PED_MAIN","HUMAN","stay","swerve","road","2v1","","","","yes","2","male","ped"
"4084","ped_side_h","PED_SIDE","HUMAN","swerve","stay","road","3v1","","","","yes","1","male","car"
"4084","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","4v1","","","","yes","1","male","car"
"4084","ped_side_h","PED_SIDE","HUMAN","swerve","stay","road","1v1","","","","yes","1","male","car"
"4084","ped_side_h","PED_SIDE","HUMAN","stay","stay","sidewalk","1v1","","","","yes","1","male","car"
"4084","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","sidewalk","2v1","","","","yes","1","male","car"
"4084","ped_side_h","PED_SIDE","HUMAN","stay","swerve","road","4v1","","","","yes","1","male","car"
"4084","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","1","male","car"
"4084","ped_side_h","PED_SIDE","HUMAN","swerve","stay","road","2v1","","","","yes","1","male","car"
"4134","car_av","CAR","AV","swerve","swerve","sidewalk","4v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","stay","swerve","road","2v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","stay","swerve","road","4v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","swerve","swerve","carsac","1v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","stay","swerve","sidewalk","2v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","swerve","swerve","carsac","3v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","stay","swerve","carsac","2v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","stay","swerve","road","3v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","swerve","stay","road","1v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","stay","swerve","carsac","4v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","swerve","stay","sidewalk","1v1","germany","6-10","18-29","yes","4","male","car"
"4134","car_av","CAR","AV","swerve","swerve","sidewalk","3v1","germany","6-10","18-29","yes","4","male","car"
"4135","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","4v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","3v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","stay","swerve","road","4v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","3v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","swerve","stay","road","1v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","stay","stay","road","2v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","4v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","swerve","swerve","road","3v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","2v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","swerve","stay","sidewalk","1v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","swerve","stay","sidewalk","2v1","germany","5","30-39","yes","4","male","ped"
"4135","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","1v1","germany","5","30-39","yes","4","male","ped"
"4138","car_h","CAR","HUMAN","stay","swerve","road","3v1","","","","yes","1","female","car"
"4138","car_h","CAR","HUMAN","stay","stay","sidewalk","3v1","","","","yes","1","female","car"
"4138","car_h","CAR","HUMAN","swerve","swerve","carsac","3v1","","","","yes","1","female","car"
"4138","car_h","CAR","HUMAN","swerve","stay","road","1v1","","","","yes","1","female","car"
"4138","car_h","CAR","HUMAN","swerve","stay","sidewalk","4v1","","","","yes","1","female","car"
"4138","car_h","CAR","HUMAN","stay","swerve","road","2v1","","","","yes","1","female","car"
