"Subject_Id","Group_Name","Task_Name","PERSP","DRIVER_TYPE","first_vid","response","scenario","ratio","country","driving_experience","age_group","knowledge_of_av","better_place","gender","identify"
"3947","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","road","4v1","","","","","","",""
"3947","ped_main_av","quesionnaire_av","PED_MAIN","AV","","","","","canada","10+","18-29","yes","5","male","ped"
"3948","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","stay","swerve","sidewalk","4v1","","","","","","",""
"3948","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","swerve","swerve","sidewalk","2v1","","","","","","",""
"3948","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","stay","swerve","road","4v1","","","","","","",""
"3948","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","stay","stay","road","1v1","","","","","","",""
"3948","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","swerve","swerve","sidewalk","3v1","","","","","","",""
"3948","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","swerve","swerve","sidewalk","1v1","","","","","","",""
"3948","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","stay","swerve","road","2v1","","","","","","",""
"3948","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","swerve","swerve","road","3v1","","","","","","",""
"3948","ped_side_av","quesionnaire_av","PED_SIDE","AV","","","","","armenia","0","18-29","no","1","female","ped"
"3970","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","swerve","sidewalk","2v1","","","","","","",""
"3970","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","swerve","road","1v1","","","","","","",""
"3970","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","swerve","road","2v1","","","","","","",""
"3970","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","swerve","sidewalk","1v1","","","","","","",""
"3970","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","swerve","sidewalk","3v1","","","","","","",""
"3970","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","swerve","road","4v1","","","","","","",""
"3970","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","swerve","sidewalk","4v1","","","","","","",""
"3970","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","swerve","road","3v1","","","","","","",""
"3970","ped_side_h","questionnaire_h","PED_SIDE","HUMAN","","","","","","","","yes","2","female","ped"
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","stay","road","1v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","sidewalk","2v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","sidewalk","3v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","carsac","1v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","carsac","2v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","road","2v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","road","4v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","road","3v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","sidewalk","4v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","sidewalk","1v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","carsac","3v1","","","","","","",""
"3958","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","carsac","4v1","","","","","","",""
"3958","ped_main_h","questionnaire_h","PED_MAIN","HUMAN","","","","","","","","yes","5","female","ped"
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","sidewalk","4v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","sidewalk","1v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","road","1v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","carsac","2v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","road","2v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","road","4v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","road","3v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","sidewalk","3v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","carsac","1v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","carsac","4v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","sidewalk","2v1","","","","","","",""
"3956","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","carsac","3v1","","","","","","",""
"3956","obs_h","questionnaire_h","OBS","HUMAN","","","","","","","","yes","2","female","car"
"3959","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","carsac","4v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","stay","stay","carsac","1v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","road","2v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","sidewalk","3v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","road","3v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","carsac","2v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","stay","stay","sidewalk","1v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","swerve","stay","road","1v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","road","4v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","sidewalk","4v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","sidewalk","2v1","","","","","","",""
"3959","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","carsac","3v1","","","","","","",""
"3959","car_h","questionnaire_h","CAR","HUMAN","","","","","","","","yes","4","female","car"
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","sidewalk","2v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","road","2v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","road","4v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","carsac","4v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","carsac","1v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","road","3v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","carsac","2v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","road","1v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","sidewalk","4v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","sidewalk","1v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","carsac","3v1","","","","","","",""
"3950","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","sidewalk","3v1","","","","","","",""
"3950","obs_h","questionnaire_h","OBS","HUMAN","","","","","","","","no","2","female","ped"
"3974","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","carsac","4v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","stay","swerve","road","3v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","swerve","stay","road","1v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","carsac","3v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","swerve","stay","carsac","1v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","road","4v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","swerve","stay","sidewalk","2v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","stay","swerve","sidewalk","4v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","stay","swerve","carsac","2v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","stay","swerve","road","2v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","stay","swerve","sidewalk","3v1","","","","","","",""
"3974","car_av","car_av_exp_trials","CAR","AV","stay","stay","sidewalk","1v1","","","","","","",""
"3974","car_av","quesionnaire_av","CAR","AV","","","","","","0","18-29","yes","4","female","car"
"3966","car_av","car_av_exp_trials","CAR","AV","stay","swerve","road","2v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","carsac","4v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","carsac","2v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","sidewalk","3v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","stay","swerve","sidewalk","4v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","stay","swerve","road","1v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","road","3v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","sidewalk","1v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","swerve","swerve","road","4v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","stay","swerve","carsac","3v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","stay","swerve","carsac","1v1","","","","","","",""
"3966","car_av","car_av_exp_trials","CAR","AV","stay","swerve","sidewalk","2v1","","","","","","",""
"3966","car_av","quesionnaire_av","CAR","AV","","","","","spain","5","18-29","yes","2","female","car"
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","road","3v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","road","4v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","stay","carsac","2v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","sidewalk","4v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","stay","carsac","3v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","stay","carsac","4v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","road","1v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","sidewalk","2v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","sidewalk","3v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","sidewalk","1v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","stay","swerve","carsac","1v1","","","","","","",""
"3982","ped_main_h","ped_main_h_exp_trials","PED_MAIN","HUMAN","swerve","swerve","road","2v1","","","","","","",""
"3982","ped_main_h","questionnaire_h","PED_MAIN","HUMAN","","","","","","","","no","5","male","ped"
"3983","obs_av","obs_av_exp_trials","OBS","AV","swerve","swerve","carsac","4v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","swerve","swerve","sidewalk","4v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","swerve","swerve","carsac","2v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","stay","swerve","road","4v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","stay","swerve","sidewalk","1v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","swerve","swerve","sidewalk","2v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","stay","swerve","carsac","1v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","stay","swerve","road","3v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","stay","swerve","carsac","3v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","swerve","swerve","road","1v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","swerve","swerve","sidewalk","3v1","","","","","","",""
"3983","obs_av","obs_av_exp_trials","OBS","AV","stay","swerve","road","2v1","","","","","","",""
"3983","obs_av","quesionnaire_av","OBS","AV","","","","","armenia","0","18-29","yes","2","female","car"
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","carsac","3v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","road","3v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","stay","sidewalk","2v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","stay","road","2v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","carsac","2v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","sidewalk","4v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","road","4v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","stay","sidewalk","1v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","carsac","4v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","sidewalk","3v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","stay","carsac","1v1","","","","","","",""
"3992","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","stay","road","1v1","","","","","","",""
"3992","ped_main_av","quesionnaire_av","PED_MAIN","AV","","","","","armenia","0","18-29","yes","2","female","ped"
"3993","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","sidewalk","3v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","swerve","stay","sidewalk","1v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","carsac","4v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","sidewalk","4v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","road","4v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","swerve","stay","road","1v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","carsac","2v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","carsac","3v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","road","2v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","road","3v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","sidewalk","2v1","","","","","","",""
"3993","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","carsac","1v1","","","","","","",""
"3993","car_h","questionnaire_h","CAR","HUMAN","","","","","","","","yes","2","female","car"
"3986","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","carsac","3v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","stay","stay","road","1v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","road","4v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","stay","swerve","sidewalk","3v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","swerve","stay","carsac","1v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","sidewalk","4v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","stay","stay","road","2v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","stay","stay","sidewalk","1v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","stay","stay","carsac","2v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","stay","stay","carsac","4v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","swerve","stay","sidewalk","2v1","","","","","","",""
"3986","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","road","3v1","","","","","","",""
"3986","car_h","questionnaire_h","CAR","HUMAN","","","","","","","","yes","2","female","car"
"3994","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","stay","swerve","road","4v1","","","","","","",""
"3994","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","swerve","swerve","road","3v1","","","","","","",""
"3994","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","stay","swerve","sidewalk","2v1","","","","","","",""
"3994","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","stay","swerve","sidewalk","4v1","","","","","","",""
"3994","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","stay","stay","road","1v1","","","","","","",""
"3994","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","swerve","stay","road","2v1","","","","","","",""
"3994","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","swerve","stay","sidewalk","1v1","","","","","","",""
"3994","ped_side_av","ped_side_av_exp_trials","PED_SIDE","AV","swerve","stay","sidewalk","3v1","","","","","","",""
"3994","ped_side_av","quesionnaire_av","PED_SIDE","AV","","","","","armenia","0","18-29","yes","4","female","car"
"3998","ped_side_h","ped_main_h_sanity","PED_MAIN","HUMAN","stay","stay","","","","","","","","",""
"3998","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","stay","sidewalk","4v1","","","","","","",""
"3998","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","stay","sidewalk","3v1","","","","","","",""
"3998","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","stay","sidewalk","1v1","","","","","","",""
"3998","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","stay","road","4v1","","","","","","",""
"3998","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","stay","road","3v1","","","","","","",""
"3998","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","stay","road","1v1","","","","","","",""
"3998","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","stay","road","2v1","","","","","","",""
"3998","ped_side_h","questionnaire_h","PED_SIDE","HUMAN","","","","","","","","yes","4","male","car"
"4012","car_av","car_av_exp_trials","CAR","AV","stay","stay","road","1v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","swerve","stay","carsac","2v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","swerve","stay","sidewalk","4v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","stay","stay","road","2v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","swerve","stay","road","3v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","swerve","stay","sidewalk","1v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","swerve","stay","carsac","4v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","stay","stay","sidewalk","2v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","swerve","stay","road","4v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","stay","stay","carsac","1v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","stay","stay","sidewalk","3v1","","","","","","",""
"4012","car_av","car_av_exp_trials","CAR","AV","stay","stay","carsac","3v1","","","","","","",""
"4012","car_av","quesionnaire_av","CAR","AV","","","","","armenia","5","18-29","yes","4","male","car"
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","stay","stay","road","2v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","swerve","stay","sidewalk","4v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","stay","stay","road","4v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","stay","stay","carsac","4v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","swerve","stay","sidewalk","2v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","swerve","stay","carsac","1v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","swerve","stay","carsac","2v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","stay","stay","carsac","3v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","swerve","stay","sidewalk","1v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","stay","stay","sidewalk","3v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","stay","stay","road","1v1","","","","","","",""
"4017","ped_main_h","obs_av_exp_trials","OBS","AV","swerve","stay","road","3v1","","","","","","",""
"4017","ped_main_h","quesionnaire_av","OBS","AV","","","","","germany","0","18-29","yes","5","male","car"
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","sidewalk","3v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","carsac","2v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","sidewalk","2v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","carsac","3v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","carsac","4v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","road","1v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","road","4v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","carsac","1v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","swerve","swerve","sidewalk","1v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","sidewalk","4v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","road","2v1","","","","","","",""
"4028","ped_main_av","ped_main_av_exp_trials","PED_MAIN","AV","stay","swerve","road","3v1","","","","","","",""
"4028","ped_main_av","quesionnaire_av","PED_MAIN","AV","","","","","israel","6-10","18-29","yes","5","male","ped"
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","sidewalk","2v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","carsac","1v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","road","1v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","road","2v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","sidewalk","4v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","carsac","4v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","sidewalk","1v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","carsac","3v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","carsac","2v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","road","4v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","road","3v1","","","","","","",""
"4043","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","sidewalk","3v1","","","","","","",""
"4043","obs_h","questionnaire_h","OBS","HUMAN","","","","","","","","yes","1","female","car"
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","sidewalk","3v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","road","3v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","sidewalk","4v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","road","1v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","stay","carsac","3v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","sidewalk","2v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","stay","swerve","carsac","4v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","road","4v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","sidewalk","1v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","carsac","1v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","swerve","carsac","2v1","","","","","","",""
"4042","obs_h","obs_h_exp_trials","OBS","HUMAN","swerve","stay","road","2v1","","","","","","",""
"4042","obs_h","questionnaire_h","OBS","HUMAN","","","","","","","","no","2","female","car"
"4054","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","swerve","road","3v1","","","","","","",""
"4054","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","swerve","sidewalk","1v1","","","","","","",""
"4054","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","swerve","sidewalk","2v1","","","","","","",""
"4054","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","swerve","road","2v1","","","","","","",""
"4054","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","swerve","sidewalk","4v1","","","","","","",""
"4054","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","swerve","road","1v1","","","","","","",""
"4054","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","stay","swerve","road","4v1","","","","","","",""
"4054","ped_side_h","ped_side_h_exp_trials","PED_SIDE","HUMAN","swerve","swerve","sidewalk","3v1","","","","","","",""
"4054","ped_side_h","questionnaire_h","PED_SIDE","HUMAN","","","","","","","","yes","3","female","ped"
"4065","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","road","3v1","","","","","","",""
"4065","car_h","car_h_exp_trials","CAR","HUMAN","swerve","stay","carsac","3v1","","","","","","",""
"4065","car_h","car_h_exp_trials","CAR","HUMAN","swerve","swerve","road","4v1","","","","","","",""
